entry_time,exit_time,side,entry_price,exit_price,pnl_pct,net_pnl,result,entry_trigger,exit_trigger,bars_in_trade
2018-03-22 22:30:00+00:00,2018-03-23 01:15:00+00:00,LONG,8695.0,8552.0,-1.645,-145.0,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,11
2018-03-23 09:15:00+00:00,2018-03-23 11:15:00+00:00,LONG,8550.0,8427.97,-1.427,-124.03000000000065,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,8
2018-03-23 11:45:00+00:00,2018-03-23 12:30:00+00:00,LONG,8510.0,8393.49,-1.369,-118.51000000000022,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,3
2018-03-23 14:45:00+00:00,2018-03-24 10:00:00+00:00,LONG,8566.97,8750.0,2.136,181.03000000000065,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,77
2018-03-24 14:00:00+00:00,2018-03-24 21:15:00+00:00,LONG,8839.0,8715.0,-1.403,-126.0,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,29
2018-03-25 13:45:00+00:00,2018-03-25 23:00:00+00:00,LONG,8574.58,8426.99,-1.721,-149.59000000000015,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,37
2018-03-26 22:30:00+00:00,2018-03-27 02:15:00+00:00,LONG,8171.0,7890.0,-3.439,-283.0,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,15
2018-03-27 10:45:00+00:00,2018-03-27 18:00:00+00:00,LONG,7982.45,7905.09,-0.969,-79.35999999999967,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,29
2018-03-28 06:15:00+00:00,2018-03-28 14:30:00+00:00,LONG,7884.06,7890.14,0.077,4.079999999999927,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,33
2018-03-28 22:30:00+00:00,2018-03-29 02:00:00+00:00,LONG,7956.2,7897.0,-0.744,-61.19999999999982,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,14
2018-03-30 06:15:00+00:00,2018-03-30 11:00:00+00:00,LONG,7130.0,6952.08,-2.495,-179.92000000000007,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,19
2018-03-30 21:15:00+00:00,2018-03-31 06:00:00+00:00,LONG,6880.01,6865.0,-0.218,-17.01000000000022,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,35
2018-03-31 10:00:00+00:00,2018-03-31 19:15:00+00:00,LONG,6950.0,7020.0,1.007,68.0,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,37
2018-04-01 01:30:00+00:00,2018-04-01 02:30:00+00:00,LONG,7046.49,6904.95,-2.009,-143.53999999999996,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,4
